Date,Capesize_Proxy_GNK,Panamax_Proxy_EDRY,Supramax_Proxy_SBLK
2026-05-22,22.6795959472656,23.4400005340576,25.1379470825195
2026-05-21,23.4068164825439,23.4099998474121,25.6330890655518
2026-05-20,23.3680324554443,21.1849994659424,25.4140853881836
2026-05-19,22.9801826477051,20.6100006103516,24.8332462310791
2026-05-18,23.6783142089844,21.5499992370605,25.0998611450195
2026-05-15,23.5425662994385,21.1599998474121,25.2046012878418
2026-05-14,23.7050609588623,22.0300006866455,25.4045639038086
2026-05-13,24.355037689209,22.0849990844727,25.4140853881836
2026-05-12,25.8843955993652,22.1000003814697,26.0330123901367
2026-05-11,25.0719242095947,22.1800003051758,25.4616947174072
2026-05-08,24.7660522460938,21.6700000762939,25.5473918914795
2026-05-07,24.1256351470947,21.4599990844727,25.5283489227295
2026-05-06,24.3741550445557,21.1700000762939,25.6140460968018
2026-05-05,24.0969581604004,21.2399997711182,25.4045639038086
2026-05-04,22.9212627410889,19.5100002288818,24.0905323028564
2026-05-01,23.4469833374023,20.2700004577637,24.0714912414551
2026-04-30,23.1697845458984,19.5200004577637,23.9286613464355
2026-04-29,23.2558116912842,19.6900005340576,23.6906127929688
2026-04-28,23.2749290466309,19.25,23.462085723877
2026-04-27,22.7014198303223,20.2000007629395,23.4049530029297
2026-04-24,22.4815731048584,20.8600006103516,23.0716857910156
2026-04-23,22.3477535247803,20.9899997711182,23.014554977417
2026-04-22,22.6727428436279,20.8299999237061,23.6430015563965
2026-04-21,21.9558563232422,21.4799995422363,23.1954708099365
2026-04-20,23.112434387207,20.2299995422363,23.6525249481201
2026-04-17,23.3800716400147,21.9599990844727,23.2811679840088
2026-04-16,22.8065624237061,19.9899997711182,23.3573455810547
2026-04-15,23.102876663208,21.1399993896484,23.462085723877
2026-04-14,22.7683277130127,21.1499996185303,23.4049530029297
2026-04-13,22.8925895690918,19.9400005340576,23.5477828979492
2026-04-10,22.2712860107422,18.7000007629395,23.062162399292
2026-04-09,22.0227680206299,19.9400005340576,23.033597946167
2026-04-08,23.2462520599365,19.5799999237061,23.4525623321533
2026-04-07,22.433780670166,19.9899997711182,22.5860652923584
2026-04-06,22.8830299377441,19.5799999237061,22.9479007720947
2026-04-02,23.112434387207,19.7800006866455,23.1573829650879
2026-04-01,22.1948184967041,19.2600002288818,22.5194129943848
2026-03-31,21.5543994903564,19.7000007629395,21.8719177246094
2026-03-30,21.181619644165,18.2099990844727,20.9482898712158
2026-03-27,21.3536720275879,19.8700008392334,21.1863384246826
2026-03-26,21.6595439910889,18.7000007629395,21.4243869781494
2026-03-25,21.7168941497803,19.7199993133545,21.7671775817871
2026-03-24,21.9845333099365,19.9300003051758,22.2718410491943
2026-03-23,21.2772045135498,17.8899993896484,21.7290916442871
2026-03-20,20.6463432312012,19.3500003814697,21.2625160217285
2026-03-19,21.5448436737061,18.4699993133545,21.6433925628662
2026-03-18,21.7646865844727,19.6700000762939,21.7100467681885
2026-03-17,21.0382404327393,20.0799999237061,21.167293548584
2026-03-16,20.3022365570068,19.2700004577637,21.1577739715576
2026-03-13,18.887580871582,18.7099990844727,20.7959403991699
2026-03-12,18.8971405029297,19.5100002288818,21.0911197662354
2026-03-11,20.1110687255859,21.2999992370605,22.1956653594971
2026-03-10,20.7132530212402,19.6200008392334,22.6717643737793
2026-03-09,20.1526775360107,19.3899993896484,22.5860652923584
2026-03-06,20.7412815093994,20.2000007629395,22.1766223907471
2026-03-05,21.6382007598877,20.5400009155273,23.0764350891113
2026-03-04,22.5631504058838,20.8500003814697,24.0231094360352
2026-03-03,22.4043197631836,22.3500003814697,24.6042404174805
2026-03-02,22.8434410095215,22.8799991607666,25.2041149139404
2026-02-27,22.4697208404541,21.9799995422363,24.6417331695557
2026-02-26,21.9371738433838,21.6200008392334,23.4513549804688
2026-02-25,22.0492877960205,20.8999996185303,23.3576240539551
2026-02-24,22.1894340515137,20.3600006103516,23.6950550079346
2026-02-23,22.0773181915283,19.8500003814697,23.657564163208
2026-02-20,22.3856334686279,18.5,23.657564163208
2026-02-19,22.0025749206543,16.8999996185303,23.4232349395752
2026-02-18,21.8437442779541,16.25,23.1607894897461
2026-02-17,21.0589408874512,14.1870002746582,22.9920768737793
2026-02-13,20.7506237030029,13.6619997024536,22.3078422546387
2026-02-12,20.1059627532959,13.6400003433228,21.7735805511475
2026-02-11,20.6945648193359,14.3199996948242,22.4671859741211
2026-02-10,20.0779323577881,14.6999998092651,21.9048042297363
2026-02-09,19.5921020507813,13.6999998092651,21.8298206329346
2026-02-06,19.4052448272705,12.8800001144409,21.2955551147461
2026-02-05,18.8726978302002,12.7700004577637,20.836275100708
2026-02-04,18.8820400238037,12.789999961853,20.9018859863281
2026-02-03,20.0592460632324,13.6800003051758,21.1737060546875
2026-02-02,19.9284477233887,14.2799997329712,21.6611061096191
2026-01-30,19.5267009735107,14.2600002288818,21.511137008667
2026-01-29,19.3865585327148,14.6999998092651,21.4642696380615
2026-01-28,19.0782413482666,13.75,21.229944229126
2026-01-27,19.0034980773926,13.5,20.6300716400147
2026-01-26,18.9007263183594,13.2159996032715,20.3020133972168
2026-01-23,18.6578102111816,13.4300003051758,20.058313369751
2026-01-22,18.7045249938965,13.25,20.1051807403564
2026-01-21,18.6484642028809,13.6999998092651,19.9552097320557
2026-01-20,17.9477462768555,13.4499998092651,19.7864952087402
2026-01-16,18.0785484313965,13.6000003814697,19.0928897857666
2026-01-15,18.5737228393555,13.5249996185303,19.5896606445313
2026-01-14,18.3121204376221,13.1499996185303,19.3178443908691
2026-01-13,17.7795753479004,12.7200002670288,18.6242389678955
2026-01-12,17.5740299224854,13.0740003585815,18.3899116516113
2026-01-09,17.5646877288818,12.8299999237061,18.4086570739746
2026-01-08,18.3588371276855,12.8900003433228,19.4490642547607
2026-01-07,17.6300888061523,12.8999996185303,19.2241153717041
2026-01-06,17.6487731933594,12.8999996185303,19.1210098266602
2026-01-05,17.0601711273193,12.8100004196167,18.3336715698242
2026-01-02,17.228343963623,12.8100004196167,18.1555862426758
2025-12-31,17.2189998626709,12.831000328064,18.0149898529053
2025-12-30,17.228343963623,13.0500001907349,18.0524845123291
2025-12-29,17.5366592407227,13.2399997711182,18.4742679595947
2025-12-26,17.5553455352783,12.8500003814697,18.2118225097656
2025-12-24,17.3778305053711,13,17.7619171142578
2025-12-23,17.3498001098633,13,17.7056770324707
2025-12-22,17.4152011871338,13,17.6213207244873
2025-12-19,17.0695133209229,13.0559997558594,17.1526699066162
2025-12-18,17.0975437164307,13.1999998092651,16.9558372497559
2025-12-17,17.0508270263672,13.1999998092651,17.0964317321777
2025-12-16,16.9760837554932,13.1000003814697,16.9558372497559
2025-12-15,16.9200267791748,13.1450004577637,17.0870590209961
2025-12-12,17.0134544372559,13.3199996948242,17.1245517730713
2025-12-11,17.2189998626709,13.5719995498657,17.4151153564453
2025-12-10,17.517972946167,13.6999998092651,18.2399425506592
2025-12-09,17.4992866516113,13.2200002670288,18.6898498535156
2025-12-08,17.5553455352783,13.4899997711182,18.7835807800293
2025-12-05,18.0505199432373,13.6300001144409,19.1678771972656
2025-12-04,17.8356323242188,13.6300001144409,19.1116371154785
2025-12-03,17.8356323242188,13.1000003814697,19.0277290344238
2025-12-02,17.6114044189453,13,18.4590454101563
2025-12-01,17.6394309997559,12.5500001907349,18.6548233032227
2025-11-28,17.6768054962158,13,18.5522708892822
2025-11-26,17.6020603179932,13.2399997711182,18.4031085968018
2025-11-25,17.6487731933594,13.0500001907349,18.5149822235107
2025-11-24,17.9290618896484,13.0500001907349,18.4124298095703
2025-11-21,16.7238254547119,12.9899997711182,17.8437423706055
2025-11-20,16.2660236358643,12.9899997711182,17.5174465179443
2025-11-19,16.5836811065674,13.3800001144409,17.759838104248
2025-11-18,16.4902534484863,13.4300003051758,17.9929084777832
2025-11-17,16.4341945648193,13.375,17.853063583374
2025-11-14,16.2660236358643,13.0500001907349,17.6386432647705
2025-11-13,16.2382335662842,13.2250003814697,17.7505149841309
2025-11-12,16.4142322540283,13.5,17.5081233978272
2025-11-11,16.1363410949707,13.2250003814697,17.5174465179443
2025-11-10,16.3493900299072,13.4790000915527,17.3962497711182
2025-11-07,15.6639194488525,12.5299997329712,16.9580821990967
2025-11-06,15.7009725570679,12.8299999237061,16.9207897186279
2025-11-05,15.524974822998,12.8299999237061,17.1631813049316
2025-11-04,15.2563438415527,12.0900001525879,16.7343330383301
2025-11-03,15.5157127380371,12.8199996948242,17.0233421325684
2025-10-31,15.7843427658081,12.9099998474121,17.5454139709473
2025-10-30,15.4879198074341,12.6199998855591,17.4148960113525
2025-10-29,15.3582391738892,12.5270004272461,17.3123455047607
2025-10-28,15.2285556793213,12.1160001754761,16.986047744751
2025-10-27,15.0803461074829,12.2299995422363,16.6970443725586
2025-10-24,14.8395042419434,12.0600004196167,16.3241329193115
2025-10-23,14.9691877365112,12.1379995346069,16.5199108123779
2025-10-22,14.6357154846191,12.2399997711182,16.3521041870117
2025-10-21,14.5430841445923,12.2299995422363,16.268196105957
2025-10-20,14.7468729019165,12.1969995498657,16.3987159729004
2025-10-17,15.0247640609741,12.3400001525879,16.4826202392578
2025-10-16,15.0896091461182,12.1700000762939,16.3054885864258
2025-10-15,15.0525560379028,12.125,16.2402305603027
2025-10-14,14.9043464660645,12.1599998474121,16.1376781463623
2025-10-13,14.922872543335,12.5799999237061,16.1936168670654
2025-10-10,14.4226636886597,12.5,15.6528968811035
2025-10-09,15.2007646560669,12.3999996185303,16.4919452667236
2025-10-08,15.3026609420776,12.5,16.7995948791504
2025-10-07,15.9510774612427,12.6599998474121,17.1725044250488
2025-10-06,15.728762626648,12.3299999237061,17.1911487579346
2025-10-03,15.9510774612427,12.3100004196167,17.1631813049316
2025-10-02,16.0251789093018,12.6499996185303,17.2657337188721
2025-10-01,16.5161266326904,12.2869997024536,17.452184677124
2025-09-30,16.4883365631104,12.5,17.3309936523438
2025-09-29,16.6180210113525,12.3570003509521,17.4708347320557
2025-09-26,16.9700202941895,12.2709999084473,17.964937210083
2025-09-25,17.1274929046631,12.2709999084473,18.0488433837891
2025-09-24,17.590648651123,12.4799995422363,18.5243034362793
2025-09-23,17.8407497406006,12.460000038147,18.4497241973877
2025-09-22,17.2849655151367,12.2200002670288,17.8437423706055
2025-09-19,17.3312797546387,12.5799999237061,18.365816116333
2025-09-18,17.4239120483398,13,18.4963359832764
2025-09-17,17.183069229126,12.4899997711182,18.4497241973877
2025-09-16,17.0533866882324,12.1999998092651,17.9929084777832
2025-09-15,16.8866519927979,12.4799995422363,18.0488433837891
2025-09-12,16.6921272277832,12.0200004577637,17.9090003967285
2025-09-11,16.4512844085693,11.9399995803833,17.8903579711914
2025-09-10,16.6550731658936,11.4799995422363,18.1793613433838
2025-09-09,16.636547088623,11.2299995422363,18.3844623565674
2025-09-08,16.7291774749756,10.9399995803833,18.1327476501465
2025-09-05,16.4883365631104,10.8879995346069,18.0022277832031
2025-09-04,16.1270771026611,10.8999996185303,17.8157749176025
2025-09-03,15.9418115615845,10.8999996185303,17.6479625701904
2025-09-02,15.7472877502441,10.9899997711182,17.3776035308838
2025-08-29,15.5990791320801,10.8999996185303,17.3869285583496
2025-08-28,15.8491830825806,11.1499996185303,17.6852569580078
2025-08-27,15.7750806808472,10.6180000305176,17.6759357452393
2025-08-26,15.8121280670166,10.8100004196167,17.9269866943359
2025-08-25,15.6639194488525,10.5150003433228,17.8618984222412
2025-08-22,15.5435009002686,10.8000001907349,17.7782154083252
2025-08-21,15.2841320037842,10.6899995803833,17.6480369567871
2025-08-20,14.8950824737549,10.539999961853,17.2761116027832
2025-08-19,14.5986633300781,10.5550003051758,17.080846786499
2025-08-18,15.0896091461182,10.2600002288818,17.6201457977295
2025-08-15,14.9784507751465,10.1789999008179,17.3504943847656
2025-08-14,15.1344757080078,10.6899995803833,17.50856590271
2025-08-13,15.2996797561646,10.25,17.6573390960693
2025-08-12,15.1161212921143,10.6700000762939,17.4713726043701
2025-08-11,14.8316040039063,10.6700000762939,17.2203197479248
2025-08-08,14.9142055511475,10.1000003814697,17.5178642272949
2025-08-07,14.7948923110962,10.5150003433228,17.6387405395508
2025-08-06,15.3914585113525,10.0100002288818,17.8061065673828
2025-08-05,15.5383071899414,10.4499998092651,17.9548797607422
2025-08-04,14.9325609207153,10.5550003051758,17.4527778625488
2025-08-01,14.5195512771606,10.8000001907349,17.1273365020752
2025-07-31,14.6205101013184,10.3660001754761,16.9785652160645
2025-07-30,14.5379076004028,10.3859996795654,17.0622482299805
2025-07-29,14.7581787109375,10.6090002059937,17.3597946166992
2025-07-28,14.8591384887695,10.7749996185303,17.5271625518799
2025-07-25,14.8407802581787,10.789999961853,17.4806690216064
2025-07-24,14.8499584197998,10.9399995803833,17.6945323944092
2025-07-23,14.8040685653687,10.8000001907349,17.7224216461182
2025-07-22,14.4002380371094,10.8000001907349,17.6294422149658
2025-07-21,13.9046277999878,10.664999961853,17.1366367340088
2025-07-18,13.9688749313355,10.3599996566772,17.2575149536133
2025-07-17,13.7669582366943,10.3599996566772,17.4527778625488
2025-07-16,13.454906463623,10.4300003051758,16.9320755004883
2025-07-15,13.3631277084351,10.6000003814697,16.662425994873
2025-07-14,13.6660003662109,10.5500001907349,17.0994415283203
2025-07-11,13.8587379455566,9.94999980926514,17.2203197479248
2025-07-10,13.5007972717285,9.94999980926514,16.7554092407227
2025-07-09,12.757381439209,9.52999973297119,16.178918838501
2025-07-08,12.9317626953125,9.52999973297119,16.6066379547119
2025-07-07,12.8216276168823,9.39999961853027,16.9227771759033
2025-07-03,12.8032712936401,9.73900032043457,16.7740058898926
2025-07-02,12.665602684021,9.73900032043457,16.6903209686279
2025-07-01,12.160813331604,9.67000007629395,16.1603221893311
2025-06-30,11.9956092834473,9.77999973297119,16.0394439697266
2025-06-27,12.0873899459839,9.64000034332275,15.9185676574707
2025-06-26,12.160813331604,9.10799980163574,15.8906736373901
2025-06-25,12.3902635574341,9.39299964904785,15.9185676574707
2025-06-24,11.9956092834473,9.10000038146973,15.7790946960449
2025-06-23,11.8946514129639,9.02000045776367,15.3885679244995
2025-06-20,12.1241016387939,8.99199962615967,15.3141822814941
2025-06-18,12.4453296661377,9.32999992370606,15.6210241317749
2025-06-17,12.5921783447266,9.3439998626709,15.6303224563599
2025-06-16,12.6564235687256,8.9399995803833,15.8255853652954
2025-06-13,12.9592962265015,8.92000007629395,16.178918838501
2025-06-12,12.8308048248291,8.89000034332275,15.8162879943848
2025-06-11,12.757381439209,9.12399959564209,15.6768169403076
2025-06-10,12.3994398117065,9.40999984741211,15.3885679244995
2025-06-09,12.3902635574341,8.39999961853027,15.2955894470215
2025-06-06,12.3719062805176,8.39000034332275,15.518744468689
2025-06-05,12.2617712020874,8.27999973297119,15.2304992675781
2025-06-04,12.2617712020874,8.75699996948242,14.9987516403198
2025-06-03,12.0782117843628,8.15499973297119,15.0172901153564
2025-06-02,12.0231437683105,8.40499973297119,15.1470699310303
2025-05-30,12.1516351699829,8.13000011444092,15.3046588897705
2025-05-29,12.0139665603638,7.98299980163574,14.9987516403198
2025-05-28,12.0415000915527,8.10000038146973,14.8411626815796
2025-05-27,12.1883478164673,8.55000019073486,14.8689727783203
2025-05-23,12.1791706085205,8.63000011444092,14.9987516403198
2025-05-22,11.9680757522583,8.93000030517578,14.8318929672241
2025-05-21,12.2617702484131,8.98999977111816,14.8504323959351
2025-05-20,12.6611175537109,9.05000019073486,15.2768487930298
2025-05-19,12.7337255477905,9.09300041198731,15.0543689727783
2025-05-16,12.8880195617676,9.19999980926514,15.2026872634888
2025-05-15,12.9061727523804,9.88899993896484,15.573486328125
2025-05-14,13.0604648590088,9.69799995422363,15.2119588851929
2025-05-13,13.2147579193115,8.99899959564209,15.2304992675781
2025-05-12,12.878942489624,9.21800041198731,15.0172901153564
2025-05-09,12.2889986038208,8.76200008392334,14.3869352340698
2025-05-08,12.2617702484131,8.76200008392334,14.1829967498779
2025-05-07,12.2163906097412,8.75500011444092,13.8678197860718
2025-05-06,12.1982374191284,8.63199996948242,13.8863582611084
2025-05-05,12.3253021240234,8.77099990844727,13.979058265686
2025-05-02,12.3253021240234,8.82999992370606,13.9327077865601
2025-05-01,12.1256303787231,8.75,13.7194995880127
2025-04-30,11.7625865936279,8.75,13.6638803482056
2025-04-29,11.8987274169922,8.75800037384033,13.6175298690796
2025-04-28,11.5629119873047,8.61600017547607,13.5711812973022
2025-04-25,11.6445980072021,8.77999973297119,13.432131767273
2025-04-24,11.6809034347534,8.64999961853027,13.3950519561768
2025-04-23,11.5266075134277,8.94999980926514,12.9871768951416
2025-04-22,11.1272630691528,9,12.5700283050537
2025-04-21,11.1363401412964,8.43900012969971,12.5978374481201
2025-04-17,11.435848236084,9.14999961853027,12.7832365036011
2025-04-16,11.308783531189,8.72000026702881,12.5607585906982
2025-04-15,11.3541631698608,8.59000015258789,12.5885677337646
2025-04-14,11.6082935333252,9.13899993896484,13.1725730895996
2025-04-11,11.9713354110718,8.55000019073486,13.200385093689
2025-04-10,10.8822078704834,9.05399990081787,12.2085018157959
2025-04-09,11.3450870513916,9.11999988555908,12.5422191619873
2025-04-08,10.3104152679443,9.01000022888184,11.7357339859009
2025-04-07,11.0183486938477,8.77999973297119,12.8759365081787
2025-04-04,10.6190023422241,8.75,12.1250715255737
2025-04-03,11.499382019043,10,13.1725730895996
2025-04-02,12.2799224853516,10.8999996185303,14.5074443817139
2025-04-01,12.4160633087158,10.4099998474121,14.5723342895508
2025-03-31,12.1256303787231,10.9799995422363,14.4240159988403
2025-03-28,12.1256303787231,11.1000003814697,14.8133525848389
2025-03-27,11.9441089630127,11.2200002670288,14.748462677002
2025-03-26,12.1619329452515,11.4910001754761,14.9431314468384
2025-03-25,12.2163906097412,11.1780004501343,15.0172901153564
2025-03-24,12.2980756759644,11.0509996414185,15.128529548645
2025-03-21,12.3797597885132,11.3030004501343,15.3695468902588
2025-03-20,12.6974220275879,11.1199998855591,15.8979358673096
2025-03-19,12.5158996582031,11.1160001754761,15.7032661437988
2025-03-18,12.4795961380005,11,15.4622468948364
2025-03-17,12.5885095596313,10.7799997329712,15.3417367935181
2025-03-14,12.6157369613647,10.6300001144409,15.388087272644
2025-03-13,12.6429653167725,10.7799997329712,15.2026872634888
2025-03-12,12.8244876861572,10.8199996948242,15.2953882217407
2025-03-11,12.2526950836182,10.5220003128052,14.6372241973877
2025-03-10,12.270845413208,10.5,14.6001443862915
2025-03-07,12.6881628036499,11.1750001907349,14.8967809677124
2025-03-06,12.6615257263184,11.1750001907349,14.6743030548096
2025-03-05,12.4306707382202,10.8100004196167,14.2478857040405
2025-03-04,12.5372171401978,10.539999961853,14.3869352340698
2025-03-03,12.3773946762085,10.6000003814697,14.0346775054932
2025-02-28,12.6792840957642,10.5019998550415,14.403284072876
2025-02-27,12.7503156661987,10.7600002288818,14.3019170761108
2025-02-26,12.8213481903076,11.3699998855591,14.52308177948
2025-02-25,12.608250617981,10.9700002670288,14.283486366272
2025-02-24,12.3241214752197,10.6300001144409,14.0807523727417
2025-02-21,12.5638551712036,10.5,14.1452598571777
2025-02-20,13.0610837936401,10.7250003814697,14.7442455291748
2025-02-19,12.9811706542969,10.8450002670288,13.78586769104
2025-02-18,13.1853904724121,10.75,15.1036348342896
2025-02-14,12.9722909927368,10.5,14.8363971710205
2025-02-13,12.9811706542969,10.5100002288818,14.7442455291748
2025-02-12,12.7414360046387,10.6999998092651,14.4862203598022
2025-02-11,12.9278974533081,10.8199996948242,14.403284072876
2025-02-10,12.9722909927368,10.8299999237061,14.4309301376343
2025-02-07,12.7769527435303,10.8999996185303,14.1729049682617
2025-02-06,12.8923816680908,10.9300003051758,14.2005491256714
2025-02-05,13.0788402557373,10.5,14.4124994277954
2025-02-04,13.0522031784058,11.1099996566772,14.4677896499634
2025-02-03,12.5283393859863,11.3559999465942,13.9793872833252
2025-01-31,12.8391056060791,11.4899997711182,14.1636905670166
2025-01-30,13.0078067779541,11.1999998092651,14.3387775421143
2025-01-29,12.9456539154053,11.6490001678467,14.0715389251709
2025-01-28,12.5816135406494,11.3000001907349,13.7305774688721
2025-01-27,12.7236776351929,11.3400001525879,13.7029323577881
2025-01-24,12.7591943740845,11.4499998092651,13.6476421356201
2025-01-23,12.7503156661987,11.5600004196167,13.6752872467041
2025-01-22,12.3685169219971,11.0710000991821,13.2237453460693
2025-01-21,12.6881628036499,11.3400001525879,13.5278444290161
2025-01-17,12.7680730819702,11.3800001144409,13.5278444290161
2025-01-16,12.6704044342041,11.5,13.5647048950195
2025-01-15,12.9811706542969,11.75,14.0254611968994
2025-01-14,12.9545335769653,11.4700002670288,13.9425258636475
2025-01-13,12.9456539154053,11.4499998092651,13.9886016845703
2025-01-10,12.865743637085,10.9200000762939,14.053108215332
2025-01-08,12.4839448928833,10.6000003814697,13.693717956543
2025-01-07,12.4484281539917,10.9700002670288,13.6568565368652
2025-01-06,12.2886056900024,10.8500003814697,13.5278444290161
2025-01-03,12.6260089874268,11.1000003814697,14.0254611968994
2025-01-02,12.9456539154053,11.3450002670288,14.283486366272
2024-12-31,12.3773946762085,11.1999998092651,13.7766523361206
2024-12-30,12.2797260284424,11.210000038147,13.546275138855
2024-12-27,12.3507585525513,11.3400001525879,13.6845026016235
2024-12-26,12.4573068618774,11.7390003204346,13.8411598205566
2024-12-24,12.4839448928833,11.6330003738403,13.9333114624023
2024-12-23,12.4661865234375,10.7069997787476,14.053108215332
2024-12-20,12.1998147964478,10.664999961853,13.6384267807007
2024-12-19,12.1110239028931,10.6599998474121,13.5647048950195
2024-12-18,12.3596382141113,10.75,13.7950839996338
2024-12-17,12.4573068618774,11.0500001907349,13.7674369812012
2024-12-16,12.9722909927368,11.5,13.8227291107178
2024-12-13,13.0433235168457,12.3199996948242,13.960955619812
2024-12-12,13.3363332748413,13,14.2374105453491
2024-12-11,13.3452119827271,13.0299997329712,14.2927017211914
2024-12-10,13.558310508728,12.9250001907349,14.8179655075073
2024-12-09,13.5494298934937,12.8599996566772,15.0206985473633
2024-12-06,13.3452119827271,13.1499996185303,14.7258138656616
2024-12-05,13.975625038147,13.7650003433228,15.1865711212158
2024-12-04,13.8246803283691,14,14.9838390350342
2024-12-03,13.8690757751465,13.4099998474121,15.3037767410278
2024-12-02,13.7802848815918,13.4099998474121,15.1438112258911
2024-11-29,14.0910511016846,13.8000001907349,15.3926496505737
2024-11-27,14.2331161499023,13.6499996185303,15.597056388855
2024-11-26,14.916802406311,13.5600004196167,16.0236434936523
2024-11-25,15.129903793335,13.3400001525879,16.5746479034424
2024-11-22,14.9700775146484,14.1029996871948,16.5568752288818
2024-11-21,14.8546514511108,14.4099998474121,16.6279716491699
2024-11-20,15.218692779541,14.5299997329712,16.8590412139893
2024-11-19,15.2719659805298,14.960000038147,17.8010883331299
2024-11-18,15.6271276473999,15.1000003814697,18.1654605865479
2024-11-15,15.3252401351929,15.4899997711182,18.032154083252
2024-11-14,15.4206972122192,14.9899997711182,17.9432811737061
2024-11-13,15.2384624481201,14.9840002059937,17.8455181121826
2024-11-12,15.3078842163086,15.289999961853,17.6855506896973
2024-11-11,15.4467296600342,15.6899995803833,18.0677013397217
2024-11-08,15.1256465911865,15.7600002288818,17.8632946014404
2024-11-07,15.2297830581665,16.2000007629395,17.9343929290772
2024-11-06,14.5529041290283,16.0200004577637,17.3922710418701
2024-11-05,14.2231416702271,15.5500001907349,17.4278221130371
2024-11-04,13.8933801651001,16.6049995422363,16.9301376342773
2024-11-01,13.8413124084473,16.9500007629395,16.9212512969971
2024-10-31,13.6590766906738,17.6280002593994,16.9834575653076
2024-10-30,13.5809745788574,17.75,17.0367851257324
