Date,Price,Open,High,Low,Vol.,Change %
2026-04-23,133.25,132.85,132.85,132.85,0.00K,0.34%
2026-04-22,132.8,132.8,132.8,132.8,0.01K,-0.08%
2026-04-21,132.9,133.3,133.75,132.75,0.02K,0.23%
2026-04-20,132.6,132.6,132.6,132.6,0.08K,0.23%
2026-04-17,132.3,132.3,132.3,132.3,,-0.94%
2026-04-16,133.55,133.5,133.75,133.5,0.03K,-0.15%
2026-04-15,133.75,133.75,133.75,133.75,0.01K,-0.89%
2026-04-14,134.95,134.95,134.95,134.95,0.01K,-0.37%
2026-04-13,135.45,135.45,135.45,135.45,0.01K,0.41%
2026-04-10,134.9,134.9,134.9,134.9,0.01K,-0.44%
2026-04-09,135.5,135.0,135.0,134.75,0.02K,0.00%
2026-04-08,135.5,136.5,136.5,134.0,0.01K,-2.17%
2026-04-07,138.5,138.5,138.5,138.5,0.01K,0.44%
2026-04-06,137.9,137.9,137.9,137.9,,0.00%
2026-04-02,137.9,138.75,139.9,138.75,0.11K,0.51%
2026-04-01,137.2,137.2,137.2,137.2,0.05K,-3.69%
2026-03-31,142.45,144.0,144.75,142.0,0.09K,-1.25%
2026-03-30,144.25,146.0,146.25,145.0,0.01K,6.38%
2026-03-27,135.6,133.95,133.95,133.95,0.01K,0.37%
2026-03-26,135.1,135.1,135.1,135.1,,1.54%
2026-03-25,133.05,133.05,133.05,133.05,,-2.53%
2026-03-24,136.5,136.5,136.5,136.5,,0.92%
2026-03-23,135.25,135.25,135.25,135.25,0.00K,-0.07%
2026-03-20,135.35,135.35,135.35,135.35,,-0.07%
2026-03-19,135.45,135.45,135.45,135.45,0.01K,2.00%
2026-03-18,132.8,131.75,131.75,131.75,0.01K,1.30%
2026-03-17,131.1,130.0,132.0,130.0,0.31K,-0.91%
2026-03-16,132.3,132.3,132.3,132.3,,-1.85%
2026-03-13,134.8,134.8,134.8,134.8,,-0.15%
2026-03-12,135.0,135.0,135.0,135.0,,1.43%
2026-03-11,133.1,133.1,133.1,133.1,0.08K,1.18%
2026-03-10,131.55,133.5,133.65,133.5,0.02K,-4.43%
2026-03-09,137.65,138.0,138.0,138.0,0.02K,2.88%
2026-03-06,133.8,131.0,135.0,131.0,0.21K,-0.34%
2026-03-05,134.25,130.0,135.45,130.0,0.05K,1.97%
2026-03-04,131.65,135.0,135.0,127.0,0.03K,-2.48%
2026-03-03,135.0,134.0,140.5,134.0,0.21K,7.27%
2026-03-02,125.85,123.5,126.0,123.5,0.19K,8.68%
2026-02-27,115.8,115.8,115.8,115.8,,0.00%
2026-02-26,115.8,115.8,115.8,115.8,,-0.34%
2026-02-25,116.2,116.2,116.2,116.2,,-0.68%
2026-02-24,117.0,117.0,117.0,117.0,,0.43%
2026-02-23,116.5,116.5,116.5,116.5,,0.26%
2026-02-20,116.2,116.2,116.2,116.2,,0.04%
2026-02-19,116.15,116.15,116.15,116.15,,-0.56%
2026-02-18,116.8,116.8,116.8,116.8,,-0.21%
2026-02-17,117.05,117.05,117.05,117.05,,0.69%
2026-02-16,116.25,116.25,116.25,116.25,0.01K,-0.39%
2026-02-13,116.7,116.7,116.7,116.7,0.01K,0.52%
2026-02-12,116.1,115.0,115.0,114.5,0.06K,1.04%
2026-02-11,114.9,115.0,115.0,115.0,0.00K,0.26%
2026-02-10,114.6,114.6,114.6,114.6,,-0.99%
2026-02-09,115.75,115.0,115.0,115.0,0.01K,0.13%
2026-02-06,115.6,115.0,115.0,115.0,0.00K,-0.34%
2026-02-05,116.0,116.0,116.0,116.0,,-0.09%
2026-02-04,116.1,116.1,116.1,116.1,,1.22%
2026-02-03,114.7,114.7,114.7,114.7,0.01K,-1.12%
2026-02-02,116.0,116.0,116.0,116.0,,6.52%
2026-01-30,108.9,108.9,108.9,108.9,,0.28%
2026-01-29,108.6,108.6,108.6,108.6,,-0.46%
2026-01-28,109.1,109.1,109.1,109.1,0.00K,0.28%
2026-01-27,108.8,108.8,108.8,108.8,,0.14%
2026-01-26,108.65,108.65,108.65,108.65,,-0.32%
2026-01-23,109.0,109.0,109.0,109.0,,-0.50%
2026-01-22,109.55,109.55,109.55,109.55,,0.18%
2026-01-21,109.35,109.35,109.35,109.35,,-0.55%
2026-01-20,109.95,109.95,109.95,109.95,,0.78%
2026-01-19,109.1,109.1,109.1,109.1,,0.23%
2026-01-16,108.85,108.85,108.85,108.85,,0.42%
2026-01-15,108.4,108.4,108.4,108.4,,-0.55%
2026-01-14,109.0,109.5,109.5,108.5,0.03K,1.25%
2026-01-13,107.65,108.0,110.5,108.0,0.05K,0.51%
2026-01-12,107.1,107.1,107.1,107.1,0.03K,-0.19%
2026-01-09,107.3,107.3,107.3,107.3,0.02K,-0.09%
2026-01-08,107.4,107.4,107.4,107.4,0.03K,0.47%
2026-01-07,106.9,106.9,106.9,106.9,0.23K,-0.33%
2026-01-06,107.25,106.75,107.5,106.75,0.23K,0.99%
2026-01-05,106.2,106.35,106.35,106.35,0.02K,-0.33%
2026-01-02,106.55,106.55,106.55,106.55,,-0.88%
2025-12-31,107.5,107.5,107.5,107.5,0.09K,0.80%
2025-12-30,106.65,106.65,106.65,106.65,0.07K,-1.20%
2025-12-29,107.95,107.95,107.95,107.95,0.07K,-1.01%
2025-12-26,109.05,109.05,109.05,109.05,,0.74%
2025-12-24,108.25,108.25,108.25,108.25,,0.00%
2025-12-23,108.25,108.25,108.25,108.25,,0.00%
2025-12-22,108.25,108.25,108.25,108.25,,-0.14%
2025-12-19,108.4,108.5,108.5,108.5,0.00K,0.09%
2025-12-18,108.3,108.3,108.3,108.3,,-0.28%
2025-12-17,108.6,108.5,108.5,108.5,0.01K,0.00%
2025-12-16,108.6,108.6,108.6,108.6,,0.00%
2025-12-15,108.6,108.6,108.6,108.6,,0.09%
2025-12-12,108.5,106.4,106.4,106.4,0.00K,-0.23%
2025-12-11,108.75,108.75,108.75,108.75,,-0.59%
2025-12-10,109.4,109.4,109.4,109.4,,-0.64%
2025-12-09,110.1,110.4,110.45,110.4,0.02K,-0.36%
2025-12-08,110.5,110.5,110.5,110.5,0.01K,0.23%
2025-12-05,110.25,110.0,110.5,110.0,0.02K,1.61%
2025-12-04,108.5,107.75,107.75,107.25,0.19K,0.00%
2025-12-03,108.5,108.5,108.5,107.8,0.06K,-0.28%
2025-12-02,108.8,107.75,107.75,107.75,0.04K,0.42%
2025-12-01,108.35,108.75,108.75,108.75,0.05K,-2.48%
2025-11-28,111.1,111.1,111.1,111.1,,0.09%
2025-11-27,111.0,111.0,111.0,111.0,,-0.13%
2025-11-26,111.15,111.15,111.15,111.15,,0.00%
2025-11-25,111.15,111.15,111.15,111.15,,0.00%
2025-11-24,111.15,111.15,111.15,111.15,0.01K,0.23%
2025-11-21,110.9,110.9,110.9,110.9,,-0.09%
2025-11-20,111.0,111.0,111.0,111.0,,0.00%
2025-11-19,111.0,111.0,111.0,111.0,0.03K,-0.45%
2025-11-18,111.5,111.5,111.5,111.5,0.01K,1.18%
2025-11-17,110.2,111.0,111.0,111.0,0.01K,-0.36%
2025-11-14,110.6,111.0,111.0,111.0,0.00K,0.96%
2025-11-13,109.55,109.55,109.55,109.55,,0.05%
2025-11-12,109.5,108.4,110.0,108.4,0.20K,1.53%
2025-11-11,107.85,108.4,108.4,108.4,0.11K,-1.46%
2025-11-10,109.45,109.0,109.0,109.0,0.01K,-0.91%
2025-11-07,110.45,110.0,110.0,110.0,0.03K,-0.18%
2025-11-06,110.65,110.0,111.0,110.0,0.04K,0.64%
2025-11-05,109.95,109.5,110.0,109.5,0.07K,-0.81%
2025-11-04,110.85,110.75,111.0,109.75,0.15K,1.14%
2025-11-03,109.6,109.4,109.4,109.4,0.02K,5.23%
2025-10-31,104.15,104.15,104.15,104.15,,0.00%
2025-10-30,104.15,104.15,104.15,104.15,,0.24%
2025-10-29,103.9,103.9,103.9,103.9,,-0.34%
2025-10-28,104.25,104.25,104.25,104.25,,0.00%
2025-10-27,104.25,104.25,104.25,104.25,,0.14%
2025-10-24,104.1,104.1,104.1,104.1,,-0.10%
2025-10-23,104.2,104.2,104.2,104.2,,0.48%
2025-10-22,103.7,103.7,103.7,103.7,,-0.29%
2025-10-21,104.0,104.0,104.0,104.0,0.01K,0.00%
2025-10-20,104.0,104.0,104.0,104.0,,0.53%
2025-10-17,103.45,105.0,105.0,105.0,0.00K,-1.10%
2025-10-16,104.6,104.6,104.6,104.6,0.00K,-1.18%
2025-10-15,105.85,105.85,105.85,105.85,0.01K,1.97%
2025-10-14,103.8,103.8,103.8,103.8,0.01K,-0.57%
2025-10-13,104.4,104.4,104.4,104.4,,-0.14%
2025-10-10,104.55,104.55,104.55,104.55,,0.05%
2025-10-09,104.5,104.5,104.5,104.5,,-0.24%
2025-10-08,104.75,104.75,104.75,104.75,0.00K,-0.05%
2025-10-07,104.8,104.8,104.8,104.8,0.01K,0.05%
2025-10-06,104.75,104.75,104.75,104.75,0.01K,-0.24%
2025-10-03,105.0,105.0,105.0,105.0,0.01K,0.14%
2025-10-02,104.85,104.85,104.85,104.85,0.01K,-0.66%
2025-10-01,105.55,105.55,105.55,105.55,,-0.61%
2025-09-30,106.2,106.2,106.2,106.2,0.06K,-0.52%
2025-09-29,106.75,110.0,110.0,106.5,0.10K,2.89%
2025-09-26,103.75,103.75,103.75,103.75,,-0.10%
2025-09-25,103.85,103.85,103.85,103.85,,0.24%
2025-09-24,103.6,103.6,103.6,103.6,,0.00%
2025-09-23,103.6,103.6,103.6,103.6,,-0.29%
2025-09-22,103.9,103.9,103.9,103.9,0.01K,0.53%
2025-09-19,103.35,103.35,103.35,103.35,,0.00%
2025-09-18,103.35,103.35,103.35,103.35,,0.44%
2025-09-17,102.9,102.9,102.9,102.9,,1.13%
2025-09-16,101.75,101.75,101.75,101.75,,0.25%
2025-09-15,101.5,101.5,101.5,101.5,0.02K,0.79%
2025-09-12,100.7,100.7,100.7,100.7,,-0.20%
2025-09-11,100.9,101.5,101.5,101.5,0.00K,-1.51%
2025-09-10,102.45,102.9,102.9,102.25,0.02K,-1.35%
2025-09-09,103.85,103.75,103.75,103.75,0.01K,-1.84%
2025-09-08,105.8,105.8,105.8,105.8,,-1.63%
2025-09-05,107.55,106.5,106.5,106.5,0.01K,0.51%
2025-09-04,107.0,107.75,107.75,107.0,0.06K,-1.38%
2025-09-03,108.5,108.5,108.5,108.5,0.18K,-0.28%
2025-09-02,108.8,109.0,109.0,108.85,0.06K,-1.00%
2025-09-01,109.9,109.9,109.9,109.9,,-1.43%
2025-08-29,111.5,111.5,111.5,111.5,0.01K,-0.04%
2025-08-28,111.55,111.55,111.55,111.55,,0.00%
2025-08-27,111.55,111.55,111.55,111.55,,0.00%
2025-08-26,111.55,111.55,111.55,111.55,,0.22%
2025-08-25,111.3,111.3,111.3,111.3,,0.00%
2025-08-22,111.3,111.3,111.3,111.3,,0.63%
2025-08-21,110.6,110.6,110.6,110.6,,-0.81%
2025-08-20,111.5,111.5,111.5,111.5,,0.36%
2025-08-19,111.1,111.1,111.1,111.1,,0.09%
2025-08-18,111.0,111.0,111.0,111.0,,0.14%
2025-08-15,110.85,110.85,110.85,110.85,,-0.05%
2025-08-14,110.9,110.9,110.9,110.9,,-0.81%
2025-08-13,111.8,111.8,111.8,111.8,,0.09%
2025-08-12,111.7,111.7,111.7,111.7,,-0.49%
2025-08-11,112.25,112.25,112.25,112.25,0.01K,-0.84%
2025-08-08,113.2,113.2,113.2,113.2,,-0.48%
2025-08-07,113.75,113.75,113.75,113.75,0.00K,-0.66%
2025-08-06,114.5,114.5,114.5,114.5,0.01K,-0.26%
2025-08-05,114.8,114.8,114.8,114.8,,-0.13%
2025-08-04,114.95,114.95,114.95,114.95,,0.04%
2025-08-01,114.9,114.9,114.9,114.9,,-0.22%
2025-07-31,115.15,115.15,115.15,115.15,,0.09%
2025-07-30,115.05,115.05,115.05,115.05,0.01K,-0.39%
2025-07-29,115.5,115.5,116.0,115.5,0.08K,0.00%
2025-07-28,115.5,115.5,115.5,115.5,0.00K,4.81%
2025-07-25,110.2,110.2,110.2,110.2,,0.09%
2025-07-24,110.1,110.1,110.1,110.1,,0.18%
2025-07-23,109.9,109.9,109.9,109.9,,-0.18%
2025-07-22,110.1,110.25,110.4,110.25,0.05K,0.23%
2025-07-21,109.85,109.85,109.85,109.85,,-0.50%
2025-07-18,110.4,110.4,110.4,110.4,,-0.09%
2025-07-17,110.5,110.5,110.5,110.5,0.01K,0.45%
2025-07-16,110.0,110.0,110.0,110.0,0.01K,0.00%
2025-07-15,110.0,110.0,110.0,110.0,,-0.99%
2025-07-14,111.1,111.1,111.1,111.1,,-0.80%
2025-07-11,112.0,112.0,112.0,112.0,0.02K,0.90%
2025-07-10,111.0,111.0,111.0,111.0,0.01K,0.68%
2025-07-09,110.25,110.25,110.25,110.25,,0.59%
2025-07-08,109.6,109.0,109.5,109.0,0.00K,0.09%
2025-07-07,109.5,109.5,109.5,109.5,,-0.41%
2025-07-04,109.95,109.95,109.95,109.95,0.01K,-1.17%
2025-07-03,111.25,111.25,111.25,111.25,0.02K,-1.11%
2025-07-02,112.5,112.5,112.5,112.5,0.01K,0.63%
2025-07-01,111.8,110.25,110.25,110.0,0.03K,1.73%
2025-06-30,109.9,107.0,111.0,107.0,0.01K,3.19%
2025-06-27,106.5,106.5,106.5,106.5,,0.14%
2025-06-26,106.35,106.35,106.35,106.35,,-0.23%
2025-06-25,106.6,106.6,106.6,106.6,,0.00%
2025-06-24,106.6,106.6,106.6,106.6,,-0.61%
2025-06-23,107.25,107.25,107.25,107.25,,0.61%
2025-06-20,106.6,106.6,106.6,106.6,,-0.37%
2025-06-19,107.0,107.0,107.0,107.0,,0.28%
2025-06-18,106.7,107.0,107.0,106.85,0.04K,0.28%
2025-06-17,106.4,106.4,106.4,106.4,,0.38%
2025-06-16,106.0,106.0,106.25,105.75,0.17K,0.71%
2025-06-13,105.25,105.25,105.25,105.25,0.01K,0.62%
2025-06-12,104.6,104.25,104.25,104.25,0.02K,0.14%
2025-06-11,104.45,104.25,104.25,104.25,0.01K,0.77%
2025-06-10,103.65,105.25,105.25,104.6,0.02K,-1.52%
2025-06-09,105.25,105.0,107.95,105.0,0.00K,0.38%
2025-06-06,104.85,104.85,104.85,104.85,0.01K,-0.14%
2025-06-05,105.0,108.0,108.0,104.5,0.01K,0.53%
2025-06-04,104.45,104.0,104.0,104.0,0.02K,0.19%
2025-06-03,104.25,104.5,104.5,104.5,0.05K,-1.04%
2025-06-02,105.35,105.5,107.0,105.5,0.05K,4.51%
2025-05-30,100.8,100.8,100.8,100.8,,-0.10%
2025-05-29,100.9,100.9,100.9,100.9,,0.00%
2025-05-28,100.9,100.9,100.9,100.9,,0.00%
2025-05-27,100.9,100.9,100.9,100.9,,0.50%
2025-05-26,100.4,100.4,100.4,100.4,,0.00%
2025-05-23,100.4,100.25,100.25,100.25,0.01K,0.30%
2025-05-22,100.1,99.0,100.5,99.0,0.01K,-0.35%
2025-05-21,100.45,100.45,100.45,100.45,0.07K,-0.10%
2025-05-20,100.55,100.55,100.55,100.55,0.03K,1.31%
2025-05-19,99.25,99.25,99.25,99.25,,0.25%
2025-05-16,99.0,99.0,99.0,99.0,,0.00%
2025-05-15,99.0,99.0,99.0,99.0,,0.00%
2025-05-14,99.0,99.0,99.0,99.0,,-0.90%
2025-05-13,99.9,101.0,101.0,101.0,0.02K,0.15%
2025-05-12,99.75,99.75,99.75,99.75,0.01K,0.86%
2025-05-09,98.9,98.9,98.9,98.9,0.05K,0.41%
2025-05-08,98.5,98.5,98.5,98.5,0.07K,-0.25%
2025-05-07,98.75,98.9,101.0,98.9,0.01K,-0.65%
2025-05-06,99.4,99.4,99.4,99.4,0.04K,0.91%
2025-05-05,98.5,98.5,98.5,98.5,,0.51%
2025-05-02,98.0,98.0,98.0,98.0,0.02K,0.51%
2025-05-01,97.5,97.5,97.5,97.5,0.03K,0.00%
2025-04-30,97.5,97.5,97.5,97.5,0.04K,0.26%
2025-04-29,97.25,96.25,96.25,96.25,0.03K,1.73%
2025-04-28,95.6,95.25,98.4,95.25,0.02K,1.97%
2025-04-25,93.75,93.75,93.75,93.75,,-0.05%
2025-04-24,93.8,93.8,93.8,93.8,0.00K,0.11%
2025-04-23,93.7,93.7,93.7,93.7,0.01K,-0.21%
2025-04-22,93.9,93.25,93.25,93.25,0.01K,-1.21%
2025-04-21,95.05,95.05,95.05,95.05,,0.00%
2025-04-17,95.05,95.05,95.05,95.05,0.00K,0.85%
2025-04-16,94.25,94.25,94.25,94.25,,-1.31%
2025-04-15,95.5,95.5,95.5,95.5,,0.00%
2025-04-14,95.5,95.5,95.5,95.5,0.03K,0.69%
2025-04-11,94.85,94.85,94.85,94.85,0.02K,-1.45%
2025-04-10,96.25,96.25,96.25,96.25,0.00K,-0.26%
2025-04-09,96.5,96.25,96.25,96.25,0.12K,-1.53%
2025-04-08,98.0,98.0,98.0,98.0,0.06K,0.51%
2025-04-07,97.5,94.0,98.5,94.0,0.04K,0.52%
2025-04-04,97.0,96.4,97.95,96.4,0.01K,-2.41%
2025-04-03,99.4,98.5,99.45,98.5,0.02K,-1.58%
2025-04-02,101.0,101.0,101.0,101.0,0.00K,-1.61%
2025-04-01,102.65,102.65,102.65,102.65,0.02K,-0.34%
2025-03-31,103.0,103.5,105.0,101.0,0.07K,6.68%
2025-03-28,96.55,96.55,96.55,96.55,,-0.21%
2025-03-27,96.75,96.75,96.75,96.75,,0.00%
2025-03-26,96.75,96.75,96.75,96.75,,0.36%
2025-03-25,96.4,96.4,96.4,96.4,,-0.52%
2025-03-24,96.9,96.9,96.9,96.9,,-0.10%
2025-03-21,97.0,97.0,97.0,97.0,,-0.77%
2025-03-20,97.75,97.75,97.75,97.75,,0.26%
2025-03-19,97.5,97.5,97.5,97.5,,0.41%
2025-03-18,97.1,96.85,96.85,96.85,0.00K,-1.67%
2025-03-17,98.75,98.75,98.75,98.75,0.01K,-1.99%
2025-03-14,100.75,100.75,100.75,100.75,,-0.30%
2025-03-13,101.05,101.05,101.05,101.05,0.02K,-0.44%
2025-03-12,101.5,101.5,101.5,101.5,0.01K,-3.24%
2025-03-11,104.9,104.9,104.9,104.9,0.01K,0.29%
2025-03-10,104.6,105.0,105.0,105.0,0.03K,1.31%
2025-03-07,103.25,100.0,103.85,100.0,0.01K,-1.38%
2025-03-06,104.7,100.0,100.0,100.0,0.01K,0.58%
2025-03-05,104.1,99.0,100.5,99.0,0.03K,2.56%
2025-03-04,101.5,101.5,101.5,101.5,,0.10%
2025-03-03,101.4,99.0,99.0,99.0,0.09K,-0.64%
2025-02-28,102.05,102.05,102.05,102.05,,-0.34%
2025-02-27,102.4,102.4,102.4,102.4,,0.00%
2025-02-26,102.4,102.4,102.4,102.4,,0.39%
2025-02-25,102.0,102.0,102.0,102.0,,-0.24%
2025-02-24,102.25,102.25,102.25,102.25,,0.25%
2025-02-21,102.0,102.0,102.0,102.0,,-1.45%
2025-02-20,103.5,103.5,103.5,103.5,,0.00%
2025-02-19,103.5,103.5,103.5,103.5,0.00K,2.63%
2025-02-18,100.85,100.85,100.85,100.85,,-1.13%
2025-02-17,102.0,102.0,102.0,102.0,,-0.73%
2025-02-14,102.75,102.75,102.75,102.75,,-1.49%
2025-02-13,104.3,104.3,104.3,104.3,,-0.19%
2025-02-12,104.5,104.5,104.5,104.5,,-0.24%
2025-02-11,104.75,104.75,104.75,104.75,0.01K,-0.85%
2025-02-10,105.65,105.65,105.65,105.65,,-1.49%
2025-02-07,107.25,107.25,107.25,107.25,0.00K,-1.56%
2025-02-06,108.95,109.0,109.0,109.0,0.01K,-2.07%
2025-02-05,111.25,111.9,111.9,111.9,0.13K,-1.11%
2025-02-04,112.5,112.25,112.25,112.25,0.01K,-2.72%
2025-02-03,115.65,114.5,116.0,114.5,0.02K,0.13%
2025-01-31,115.5,115.5,115.5,115.5,,0.57%
2025-01-30,114.85,114.85,114.85,114.85,,0.04%
2025-01-29,114.8,114.8,114.8,114.8,,-0.22%
2025-01-28,115.05,115.05,115.05,115.05,,0.44%
2025-01-27,114.55,114.55,114.55,114.55,,-1.55%
2025-01-24,116.35,116.35,116.35,116.35,,-0.13%
2025-01-23,116.5,116.5,116.5,116.5,,-0.21%
2025-01-22,116.75,116.75,116.75,116.75,,-0.85%
2025-01-21,117.75,118.5,118.5,117.5,0.02K,-0.34%
2025-01-20,118.15,115.5,115.5,115.5,0.02K,0.77%
2025-01-17,117.25,117.25,117.25,117.25,0.01K,2.22%
2025-01-16,114.7,115.5,115.5,115.25,0.00K,0.22%
2025-01-15,114.45,114.45,114.45,114.45,,-0.82%
2025-01-14,115.4,115.0,115.25,115.0,0.00K,0.79%
2025-01-13,114.5,114.5,115.0,114.0,0.10K,0.88%
2025-01-10,113.5,113.5,113.5,113.5,0.00K,-1.94%
2025-01-09,115.75,115.75,115.75,115.75,0.00K,-1.45%
2025-01-08,117.45,117.45,117.45,117.45,0.06K,-0.72%
2025-01-07,118.3,119.25,119.25,118.5,0.18K,-1.21%
2025-01-06,119.75,122.0,122.0,121.0,0.01K,-3.04%
2025-01-03,123.5,123.5,123.5,123.5,0.00K,-0.88%
2025-01-02,124.6,124.6,124.6,124.6,0.03K,-0.52%
2024-12-31,125.25,123.0,126.5,123.0,0.05K,0.56%
2024-12-30,124.55,124.0,124.0,124.0,0.00K,-1.74%
2024-12-27,126.75,126.75,126.75,126.75,,0.00%
2024-12-26,126.75,126.75,126.75,126.75,,0.00%
2024-12-24,126.75,126.75,126.75,126.75,,0.00%
2024-12-23,126.75,126.75,126.75,126.75,,-0.51%
2024-12-20,127.4,127.4,127.4,127.4,0.02K,0.24%
2024-12-19,127.1,128.0,128.0,128.0,0.00K,-0.90%
2024-12-18,128.25,128.0,128.05,128.0,0.01K,-0.58%
2024-12-17,129.0,129.0,129.0,129.0,,-0.19%
2024-12-16,129.25,129.25,129.25,129.25,0.04K,-1.15%
2024-12-13,130.75,130.75,130.75,130.75,,-1.32%
