Date,Price,Open,High,Low,Vol.,Change %
2026-06-25,100.37,100.37,100.37,100.37,,-0.15%
2026-06-24,100.52,100.52,100.52,100.52,,-0.01%
2026-06-23,100.53,100.53,100.53,100.53,,-0.25%
2026-06-22,100.78,100.78,100.78,100.78,,-0.36%
2026-06-18,101.14,101.14,101.14,101.14,,-0.14%
2026-06-17,101.28,101.28,101.28,101.28,,-0.37%
2026-06-16,101.66,101.66,101.66,101.66,,-0.27%
2026-06-15,101.94,101.94,101.94,101.94,,0.31%
2026-06-12,101.62,101.62,101.62,101.62,,0.02%
2026-06-11,101.6,101.6,101.6,101.6,,-0.10%
2026-06-10,101.7,101.7,101.7,101.7,,0.33%
2026-06-09,101.37,101.37,101.37,101.37,,0.32%
2026-06-08,101.05,101.05,101.05,101.05,,-0.93%
2026-06-05,102.0,102.0,102.0,102.0,,0.04%
2026-06-04,101.96,101.96,101.96,101.96,,-1.69%
2026-06-03,103.71,103.71,103.71,103.71,,-1.35%
2026-06-02,105.13,105.13,105.13,105.13,,0.10%
2026-06-01,105.03,105.03,105.03,105.03,,-3.48%
2026-05-29,108.82,108.82,108.82,108.82,,-0.20%
2026-05-28,109.04,109.04,109.04,109.04,,-0.21%
2026-05-27,109.27,109.27,109.27,109.27,,0.01%
2026-05-26,109.26,109.26,109.26,109.26,,-0.37%
2026-05-22,109.67,109.67,109.67,109.67,,-0.11%
2026-05-21,109.79,109.79,109.79,109.79,,-0.27%
2026-05-20,110.09,110.09,110.09,110.09,,-0.22%
2026-05-19,110.33,110.33,110.33,110.33,,-0.19%
2026-05-18,110.54,110.54,110.54,110.54,,-0.21%
2026-05-15,110.77,110.77,110.77,110.77,,-0.31%
2026-05-14,111.12,111.12,111.12,111.12,,-0.14%
2026-05-13,111.28,111.28,111.28,111.28,,0.15%
2026-05-12,111.11,111.11,111.11,111.11,,-0.28%
2026-05-11,111.42,111.42,111.42,111.42,,0.44%
2026-05-08,110.93,110.93,110.93,110.93,,-0.02%
2026-05-07,110.95,110.95,110.95,110.95,,0.08%
2026-05-06,110.86,110.86,110.86,110.86,,2.10%
2026-05-05,108.58,108.58,108.58,108.58,,0.38%
2026-05-04,108.17,108.17,108.17,108.17,,0.29%
2026-05-01,107.86,107.86,107.86,107.86,,0.63%
2026-04-30,107.18,107.18,107.18,107.18,,0.03%
2026-04-29,107.15,107.15,107.15,107.15,,0.03%
2026-04-28,107.12,107.12,107.12,107.12,,-0.01%
2026-04-27,107.13,107.13,107.13,107.13,,0.03%
2026-04-24,107.1,107.1,107.1,107.1,,0.04%
2026-04-23,107.06,107.06,107.06,107.06,,-0.05%
2026-04-22,107.11,107.11,107.11,107.11,,0.06%
2026-04-21,107.05,107.05,107.05,107.05,,-0.04%
2026-04-20,107.09,107.09,107.09,107.09,,0.22%
2026-04-17,106.85,106.85,106.85,106.85,,-0.24%
2026-04-16,107.11,107.11,107.11,107.11,,0.34%
2026-04-15,106.75,106.75,106.75,106.75,,0.35%
2026-04-14,106.38,106.38,106.38,106.38,,-0.63%
2026-04-13,107.05,107.05,107.05,107.05,,0.39%
2026-04-10,106.63,106.63,106.63,106.63,,0.34%
2026-04-09,106.27,106.27,106.27,106.27,,-1.45%
2026-04-08,107.83,107.83,107.83,107.83,,-0.45%
2026-04-07,108.32,108.32,108.32,108.32,,0.32%
2026-04-06,107.97,107.97,107.97,107.97,,0.48%
2026-04-03,107.45,107.45,107.45,107.45,,0.00%
2026-04-02,107.45,107.45,107.45,107.45,,-0.06%
2026-04-01,107.51,107.51,107.51,107.51,,1.06%
2026-03-31,106.38,106.38,106.38,106.38,,0.06%
2026-03-30,106.32,106.32,106.32,106.32,,0.09%
2026-03-27,106.22,106.22,106.22,106.22,,0.08%
2026-03-26,106.14,106.14,106.14,106.14,,0.11%
2026-03-25,106.02,106.02,106.02,106.02,,-0.08%
2026-03-24,106.1,106.1,106.1,106.1,,0.09%
2026-03-23,106.0,106.0,106.0,106.0,,0.10%
2026-03-20,105.89,105.89,105.89,105.89,,0.24%
2026-03-19,105.64,105.64,105.64,105.64,,0.09%
2026-03-18,105.54,105.54,105.54,105.54,,-0.22%
2026-03-17,105.77,105.77,105.77,105.77,,0.41%
2026-03-16,105.34,105.34,105.34,105.34,,0.19%
2026-03-13,105.14,105.14,105.14,105.14,,0.40%
2026-03-12,104.72,104.72,104.72,104.72,,1.15%
2026-03-11,103.53,103.53,103.53,103.53,,0.30%
2026-03-10,103.22,103.22,103.22,103.22,,0.31%
2026-03-09,102.9,102.9,102.9,102.9,,0.97%
2026-03-06,101.91,101.91,101.91,101.91,,1.01%
2026-03-05,100.89,100.89,100.89,100.89,,0.83%
2026-03-04,100.06,100.06,100.06,100.06,,0.49%
2026-03-03,99.57,99.57,99.57,99.57,,-0.24%
2026-03-02,99.81,99.81,99.81,99.81,,0.76%
2026-02-27,99.06,99.06,99.06,99.06,,0.03%
2026-02-26,99.03,99.03,99.03,99.03,,-0.04%
2026-02-25,99.07,99.07,99.07,99.07,,-0.08%
2026-02-24,99.15,99.15,99.15,99.15,,-0.12%
2026-02-23,99.27,99.27,99.27,99.27,,-0.06%
2026-02-20,99.33,99.33,99.33,99.33,,-0.28%
2026-02-19,99.61,99.61,99.61,99.61,,-0.13%
2026-02-18,99.74,99.74,99.74,99.74,,0.00%
2026-02-17,99.74,99.74,99.74,99.74,,0.08%
2026-02-13,99.66,99.66,99.66,99.66,,-0.71%
2026-02-12,100.37,100.37,100.37,100.37,,-0.22%
2026-02-11,100.59,100.59,100.59,100.59,,-0.25%
2026-02-10,100.84,100.84,100.84,100.84,,0.21%
2026-02-09,100.63,100.63,100.63,100.63,,0.52%
2026-02-06,100.11,100.11,100.11,100.11,,-0.91%
2026-02-05,101.03,101.03,101.03,101.03,,-1.12%
2026-02-04,102.17,102.17,102.17,102.17,,0.01%
2026-02-03,102.16,102.16,102.16,102.16,,-0.49%
2026-02-02,102.66,102.66,102.66,102.66,,-2.80%
2026-01-30,105.62,105.62,105.62,105.62,,-0.14%
2026-01-29,105.77,105.77,105.77,105.77,,-0.08%
2026-01-28,105.85,105.85,105.85,105.85,,-0.17%
2026-01-27,106.03,106.03,106.03,106.03,,-0.11%
2026-01-26,106.15,106.15,106.15,106.15,,-0.20%
2026-01-23,106.36,106.36,106.36,106.36,,-0.06%
2026-01-22,106.42,106.42,106.42,106.42,,-0.04%
2026-01-21,106.46,106.46,106.46,106.46,,-0.08%
2026-01-20,106.54,106.54,106.54,106.54,,-0.57%
2026-01-16,107.15,107.15,107.15,107.15,,-0.22%
2026-01-15,107.39,107.39,107.39,107.39,,-0.27%
2026-01-14,107.68,107.68,107.68,107.68,,-0.20%
2026-01-13,107.9,107.9,107.9,107.9,,-0.32%
2026-01-12,108.25,108.25,108.25,108.25,,0.20%
2026-01-09,108.03,108.03,108.03,108.03,,0.35%
2026-01-08,107.65,107.65,107.65,107.65,,-0.77%
2026-01-07,108.48,108.48,108.48,108.48,,1.58%
2026-01-06,106.79,106.79,106.79,106.79,,0.62%
2026-01-05,106.13,106.13,106.13,106.13,,-0.97%
2026-01-02,107.17,107.17,107.17,107.17,,0.04%
2025-12-31,107.13,107.13,107.13,107.13,,0.00%
2025-12-30,107.13,107.13,107.13,107.13,,0.05%
2025-12-29,107.08,107.08,107.08,107.08,,0.08%
2025-12-26,106.99,106.99,106.99,106.99,,0.05%
2025-12-24,106.94,106.94,106.94,106.94,,-0.01%
2025-12-23,106.95,106.95,106.95,106.95,,0.01%
2025-12-22,106.94,106.94,106.94,106.94,,0.02%
2025-12-19,106.92,106.92,106.92,106.92,,0.02%
2025-12-18,106.9,106.9,106.9,106.9,,0.27%
2025-12-17,106.61,106.61,106.61,106.61,,0.24%
2025-12-16,106.36,106.36,106.36,106.36,,0.25%
2025-12-15,106.1,106.1,106.1,106.1,,0.05%
2025-12-12,106.05,106.05,106.05,106.05,,-0.15%
2025-12-11,106.21,106.21,106.21,106.21,,-0.42%
2025-12-10,106.66,106.66,106.66,106.66,,0.35%
2025-12-09,106.29,106.29,106.29,106.29,,-0.12%
2025-12-08,106.42,106.42,106.42,106.42,,-0.76%
2025-12-05,107.24,107.24,107.24,107.24,,-0.59%
2025-12-04,107.88,107.88,107.88,107.88,,0.10%
2025-12-03,107.77,107.77,107.77,107.77,,0.39%
2025-12-02,107.35,107.35,107.35,107.35,,0.38%
2025-12-01,106.94,106.94,106.94,106.94,,2.00%
2025-11-28,104.84,104.84,104.84,104.84,,0.20%
2025-11-26,104.63,104.63,104.63,104.63,,0.11%
2025-11-25,104.51,104.51,104.51,104.51,,0.09%
2025-11-24,104.42,104.42,104.42,104.42,,0.15%
2025-11-21,104.26,104.26,104.26,104.26,,0.02%
2025-11-20,104.24,104.24,104.24,104.24,,-0.02%
2025-11-19,104.26,104.26,104.26,104.26,,-0.05%
2025-11-18,104.31,104.31,104.31,104.31,,-0.11%
2025-11-17,104.42,104.42,104.42,104.42,,0.45%
2025-11-14,103.95,103.95,103.95,103.95,,-0.10%
2025-11-13,104.05,104.05,104.05,104.05,,-0.12%
2025-11-12,104.17,104.17,104.17,104.17,,0.59%
2025-11-11,103.56,103.56,103.56,103.56,,-0.39%
2025-11-10,103.97,103.97,103.97,103.97,,0.61%
2025-11-07,103.34,103.34,103.34,103.34,,-1.66%
2025-11-06,105.08,105.08,105.08,105.08,,0.33%
2025-11-05,104.73,104.73,104.73,104.73,,0.20%
2025-11-04,104.52,104.52,104.52,104.52,,-1.25%
2025-11-03,105.84,105.84,105.84,105.84,,0.01%
2025-10-31,105.83,105.83,105.83,105.83,,0.09%
2025-10-30,105.73,105.73,105.73,105.73,,0.07%
2025-10-29,105.66,105.66,105.66,105.66,,0.09%
2025-10-28,105.56,105.56,105.56,105.56,,-0.01%
2025-10-27,105.57,105.57,105.57,105.57,,0.15%
2025-10-24,105.41,105.41,105.41,105.41,,-0.13%
2025-10-23,105.55,105.55,105.55,105.55,,0.00%
2025-10-22,105.55,105.55,105.55,105.55,,0.02%
2025-10-21,105.53,105.53,105.53,105.53,,0.03%
2025-10-20,105.5,105.5,105.5,105.5,,0.14%
2025-10-17,105.35,105.35,105.35,105.35,,-0.20%
2025-10-16,105.56,105.56,105.56,105.56,,0.01%
2025-10-15,105.55,105.55,105.55,105.55,,0.29%
2025-10-14,105.25,105.25,105.25,105.25,,-1.20%
2025-10-13,106.53,106.53,106.53,106.53,,0.75%
2025-10-10,105.74,105.74,105.74,105.74,,0.84%
2025-10-09,104.86,104.86,104.86,104.86,,0.55%
2025-10-08,104.29,104.29,104.29,104.29,,0.07%
2025-10-07,104.22,104.22,104.22,104.22,,-0.25%
2025-10-06,104.48,104.48,104.48,104.48,,0.11%
2025-10-03,104.36,104.36,104.36,104.36,,0.25%
2025-10-02,104.1,104.1,104.1,104.1,,0.08%
2025-10-01,104.02,104.02,104.02,104.02,,-1.21%
2025-09-30,105.29,105.29,105.29,105.29,,-0.06%
2025-09-29,105.35,105.35,105.35,105.35,,-0.09%
2025-09-26,105.44,105.44,105.44,105.44,,-0.09%
2025-09-25,105.54,105.54,105.54,105.54,,0.00%
2025-09-24,105.54,105.54,105.54,105.54,,0.05%
2025-09-23,105.49,105.49,105.49,105.49,,0.00%
2025-09-22,105.49,105.49,105.49,105.49,,0.05%
2025-09-19,105.44,105.44,105.44,105.44,,0.19%
2025-09-18,105.24,105.24,105.24,105.24,,-0.06%
2025-09-17,105.3,105.3,105.3,105.3,,-0.11%
2025-09-16,105.42,105.42,105.42,105.42,,0.10%
2025-09-15,105.31,105.31,105.31,105.31,,-0.11%
2025-09-12,105.43,105.43,105.43,105.43,,0.24%
2025-09-11,105.18,105.18,105.18,105.18,,-0.59%
2025-09-10,105.8,105.8,105.8,105.8,,-0.26%
2025-09-09,106.08,106.08,106.08,106.08,,1.10%
2025-09-08,104.93,104.93,104.93,104.93,,0.42%
2025-09-05,104.49,104.49,104.49,104.49,,-0.04%
2025-09-04,104.53,104.53,104.53,104.53,,1.25%
2025-09-03,103.24,103.24,103.24,103.24,,0.69%
2025-09-02,102.53,102.53,102.53,102.53,,0.71%
2025-08-29,101.81,101.81,101.81,101.81,,0.10%
2025-08-28,101.71,101.71,101.71,101.71,,0.12%
2025-08-27,101.59,101.59,101.59,101.59,,0.06%
2025-08-26,101.53,101.53,101.53,101.53,,-0.07%
2025-08-25,101.6,101.6,101.6,101.6,,0.18%
2025-08-22,101.42,101.42,101.42,101.42,,-0.15%
2025-08-21,101.57,101.57,101.57,101.57,,0.05%
2025-08-20,101.52,101.52,101.52,101.52,,-0.05%
2025-08-19,101.57,101.57,101.57,101.57,,-0.05%
2025-08-18,101.62,101.62,101.62,101.62,,0.03%
2025-08-15,101.59,101.59,101.59,101.59,,-0.24%
2025-08-14,101.83,101.83,101.83,101.83,,-0.20%
2025-08-13,102.03,102.03,102.03,102.03,,-0.37%
2025-08-12,102.41,102.41,102.41,102.41,,0.44%
2025-08-11,101.96,101.96,101.96,101.96,,0.73%
2025-08-08,101.22,101.22,101.22,101.22,,0.01%
2025-08-07,101.21,101.21,101.21,101.21,,0.29%
2025-08-06,100.92,100.92,100.92,100.92,,-0.43%
2025-08-05,101.36,101.36,101.36,101.36,,0.59%
2025-08-04,100.77,100.77,100.77,100.77,,1.21%
2025-08-01,99.57,99.57,99.57,99.57,,0.45%
2025-07-31,99.12,99.12,99.12,99.12,,0.05%
2025-07-30,99.07,99.07,99.07,99.07,,0.09%
2025-07-29,98.98,98.98,98.98,98.98,,0.31%
2025-07-28,98.67,98.67,98.67,98.67,,0.12%
2025-07-25,98.55,98.55,98.55,98.55,,-0.03%
2025-07-24,98.58,98.58,98.58,98.58,,0.32%
2025-07-23,98.27,98.27,98.27,98.27,,0.16%
2025-07-22,98.11,98.11,98.11,98.11,,0.28%
2025-07-21,97.84,97.84,97.84,97.84,,0.64%
2025-07-18,97.22,97.22,97.22,97.22,,0.04%
2025-07-17,97.18,97.18,97.18,97.18,,0.12%
2025-07-16,97.06,97.06,97.06,97.06,,0.58%
2025-07-15,96.5,96.5,96.5,96.5,,-0.27%
2025-07-14,96.76,96.76,96.76,96.76,,0.05%
2025-07-11,96.71,96.71,96.71,96.71,,-0.05%
2025-07-10,96.76,96.76,96.76,96.76,,1.51%
2025-07-09,95.32,95.32,95.32,95.32,,-0.24%
2025-07-08,95.55,95.55,95.55,95.55,,0.35%
2025-07-07,95.22,95.22,95.22,95.22,,-1.06%
2025-07-03,96.24,96.24,96.24,96.24,,1.17%
2025-07-02,95.13,95.13,95.13,95.13,,1.84%
2025-07-01,93.41,93.41,93.41,93.41,,-1.12%
2025-06-30,94.47,94.47,94.47,94.47,,-0.02%
2025-06-27,94.49,94.49,94.49,94.49,,0.01%
2025-06-26,94.48,94.48,94.48,94.48,,-0.04%
2025-06-25,94.52,94.52,94.52,94.52,,-0.12%
2025-06-24,94.63,94.63,94.63,94.63,,-0.13%
2025-06-23,94.75,94.75,94.75,94.75,,-0.02%
2025-06-20,94.77,94.77,94.77,94.77,,0.06%
2025-06-18,94.71,94.71,94.71,94.71,,-0.16%
2025-06-17,94.86,94.86,94.86,94.86,,-0.39%
2025-06-16,95.23,95.23,95.23,95.23,,-0.16%
2025-06-13,95.38,95.38,95.38,95.38,,-0.08%
2025-06-12,95.46,95.46,95.46,95.46,,-0.33%
2025-06-11,95.78,95.78,95.78,95.78,,0.32%
2025-06-10,95.47,95.47,95.47,95.47,,-0.16%
2025-06-09,95.62,95.62,95.62,95.62,,-0.58%
2025-06-06,96.18,96.18,96.18,96.18,,0.50%
2025-06-05,95.7,95.7,95.7,95.7,,-0.58%
2025-06-04,96.26,96.26,96.26,96.26,,1.01%
2025-06-03,95.3,95.3,95.3,95.3,,-0.68%
2025-06-02,95.95,95.95,95.95,95.95,,-3.20%
2025-05-30,99.12,99.12,99.12,99.12,,-0.15%
2025-05-29,99.27,99.27,99.27,99.27,,-0.12%
2025-05-28,99.39,99.39,99.39,99.39,,-0.09%
2025-05-27,99.48,99.48,99.48,99.48,,-0.33%
2025-05-23,99.81,99.81,99.81,99.81,,-0.08%
2025-05-22,99.89,99.89,99.89,99.89,,-0.16%
2025-05-21,100.05,100.05,100.05,100.05,,0.00%
2025-05-20,100.05,100.05,100.05,100.05,,0.05%
2025-05-19,100.0,100.0,100.0,100.0,,-0.08%
2025-05-16,100.08,100.08,100.08,100.08,,-0.34%
2025-05-15,100.42,100.42,100.42,100.42,,-0.33%
2025-05-14,100.75,100.75,100.75,100.75,,1.25%
2025-05-13,99.51,99.51,99.51,99.51,,-0.24%
2025-05-12,99.75,99.75,99.75,99.75,,1.22%
2025-05-09,98.55,98.55,98.55,98.55,,0.33%
2025-05-08,98.23,98.23,98.23,98.23,,-1.11%
2025-05-07,99.33,99.33,99.33,99.33,,0.71%
2025-05-06,98.63,98.63,98.63,98.63,,1.25%
2025-05-05,97.41,97.41,97.41,97.41,,-0.79%
2025-05-02,98.19,98.19,98.19,98.19,,-1.07%
2025-05-01,99.25,99.25,99.25,99.25,,-0.51%
2025-04-30,99.76,99.76,99.76,99.76,,-0.10%
2025-04-29,99.86,99.86,99.86,99.86,,-0.05%
2025-04-28,99.91,99.91,99.91,99.91,,-0.01%
2025-04-25,99.92,99.92,99.92,99.92,,-0.06%
2025-04-24,99.98,99.98,99.98,99.98,,-0.11%
2025-04-23,100.09,100.09,100.09,100.09,,0.21%
2025-04-22,99.88,99.88,99.88,99.88,,-0.04%
2025-04-21,99.92,99.92,99.92,99.92,,-0.13%
2025-04-17,100.05,100.05,100.05,100.05,,-0.03%
2025-04-16,100.08,100.08,100.08,100.08,,-0.11%
2025-04-15,100.19,100.19,100.19,100.19,,0.11%
2025-04-14,100.08,100.08,100.08,100.08,,0.13%
2025-04-11,99.95,99.95,99.95,99.95,,0.06%
2025-04-10,99.89,99.89,99.89,99.89,,0.85%
2025-04-09,99.05,99.05,99.05,99.05,,-0.20%
2025-04-08,99.25,99.25,99.25,99.25,,-1.59%
2025-04-07,100.85,100.85,100.85,100.85,,-1.74%
2025-04-04,102.64,102.64,102.64,102.64,,-1.48%
2025-04-03,104.18,104.18,104.18,104.18,,-0.07%
2025-04-02,104.25,104.25,104.25,104.25,,2.00%
2025-04-01,102.21,102.21,102.21,102.21,,-0.29%
2025-03-31,102.51,102.51,102.51,102.51,,0.08%
2025-03-28,102.43,102.43,102.43,102.43,,0.07%
2025-03-27,102.36,102.36,102.36,102.36,,0.11%
2025-03-26,102.25,102.25,102.25,102.25,,0.07%
2025-03-25,102.18,102.18,102.18,102.18,,-0.03%
2025-03-24,102.21,102.21,102.21,102.21,,0.21%
2025-03-21,102.0,102.0,102.0,102.0,,-0.15%
2025-03-20,102.15,102.15,102.15,102.15,,0.04%
2025-03-19,102.11,102.11,102.11,102.11,,-0.30%
2025-03-18,102.42,102.42,102.42,102.42,,0.10%
2025-03-17,102.32,102.32,102.32,102.32,,-0.52%
2025-03-14,102.85,102.85,102.85,102.85,,0.68%
2025-03-13,102.16,102.16,102.16,102.16,,0.71%
2025-03-12,101.44,101.44,101.44,101.44,,0.39%
2025-03-11,101.05,101.05,101.05,101.05,,0.06%
2025-03-10,100.99,100.99,100.99,100.99,,-0.30%
2025-03-07,101.29,101.29,101.29,101.29,,0.05%
2025-03-06,101.24,101.24,101.24,101.24,,0.52%
2025-03-05,100.72,100.72,100.72,100.72,,-0.88%
2025-03-04,101.61,101.61,101.61,101.61,,0.79%
2025-03-03,100.81,100.81,100.81,100.81,,-5.70%
2025-02-28,106.9,106.9,106.9,106.9,,-0.16%
2025-02-27,107.07,107.07,107.07,107.07,,-0.07%
2025-02-26,107.15,107.15,107.15,107.15,,-0.02%
2025-02-25,107.17,107.17,107.17,107.17,,-0.02%
2025-02-24,107.19,107.19,107.19,107.19,,0.06%
2025-02-21,107.13,107.13,107.13,107.13,,0.12%
2025-02-20,107.0,107.0,107.0,107.0,,0.22%
2025-02-19,106.76,106.76,106.76,106.76,,0.02%
2025-02-18,106.74,106.74,106.74,106.74,,-0.08%
2025-02-14,106.83,106.83,106.83,106.83,,0.06%
2025-02-13,106.77,106.77,106.77,106.77,,-0.46%
2025-02-12,107.26,107.26,107.26,107.26,,0.88%
2025-02-11,106.32,106.32,106.32,106.32,,-0.61%
2025-02-10,106.97,106.97,106.97,106.97,,0.56%
2025-02-07,106.37,106.37,106.37,106.37,,0.13%
2025-02-06,106.23,106.23,106.23,106.23,,1.35%
2025-02-05,104.81,104.81,104.81,104.81,,-0.56%
2025-02-04,105.4,105.4,105.4,105.4,,0.36%
2025-02-03,105.02,105.02,105.02,105.02,,3.38%
2025-01-31,101.59,101.59,101.59,101.59,,0.26%
2025-01-30,101.33,101.33,101.33,101.33,,0.00%
2025-01-29,101.33,101.33,101.33,101.33,,0.03%
2025-01-28,101.3,101.3,101.3,101.3,,-0.04%
2025-01-27,101.34,101.34,101.34,101.34,,0.00%
2025-01-24,101.34,101.34,101.34,101.34,,0.00%
2025-01-23,101.34,101.34,101.34,101.34,,-0.06%
2025-01-22,101.4,101.4,101.4,101.4,,0.19%
2025-01-21,101.21,101.21,101.21,101.21,,0.00%
2025-01-17,101.21,101.21,101.21,101.21,,0.72%
2025-01-16,100.49,100.49,100.49,100.49,,0.29%
2025-01-15,100.2,100.2,100.2,100.2,,0.21%
2025-01-14,99.99,99.99,99.99,99.99,,1.29%
2025-01-13,98.72,98.72,98.72,98.72,,0.64%
2025-01-10,98.09,98.09,98.09,98.09,,0.00%
2025-01-09,98.09,98.09,98.09,98.09,,0.36%
2025-01-08,97.74,97.74,97.74,97.74,,-0.10%
2025-01-07,97.84,97.84,97.84,97.84,,-1.61%
2025-01-06,99.44,99.44,99.44,99.44,,0.00%
2025-01-03,99.44,99.44,99.44,99.44,,-1.16%
2025-01-02,100.61,100.61,100.61,100.61,,-2.90%
2024-12-31,103.61,103.61,103.61,103.61,,-0.16%
2024-12-30,103.78,103.78,103.78,103.78,,-0.12%
2024-12-27,103.9,103.9,103.9,103.9,,-0.17%
2024-12-26,104.08,104.08,104.08,104.08,,0.00%
2024-12-24,104.08,104.08,104.08,104.08,,0.23%
2024-12-23,103.84,103.84,103.84,103.84,,0.00%
2024-12-20,103.84,103.84,103.84,103.84,,-0.23%
2024-12-19,104.08,104.08,104.08,104.08,,-0.62%
2024-12-18,104.73,104.73,104.73,104.73,,-0.81%
2024-12-17,105.58,105.58,105.58,105.58,,0.16%
2024-12-16,105.41,105.41,105.41,105.41,,0.09%
2024-12-13,105.31,105.31,105.31,105.31,,-0.17%
2024-12-12,105.49,105.49,105.49,105.49,,-0.03%
2024-12-11,105.52,105.52,105.52,105.52,,-0.10%
2024-12-10,105.63,105.63,105.63,105.63,,-0.67%
2024-12-09,106.34,106.34,106.34,106.34,,0.05%
2024-12-05,106.29,106.29,106.29,106.29,,0.00%
2024-12-04,106.29,106.29,106.29,106.29,,0.20%
2024-12-03,106.08,106.08,106.08,106.08,,0.72%
2024-12-02,105.32,105.32,105.32,105.32,,2.81%
2024-11-29,102.44,102.44,102.44,102.44,,0.26%
2024-11-27,102.17,102.17,102.17,102.17,,0.11%
2024-11-26,102.06,102.06,102.06,102.06,,0.05%
2024-11-25,102.01,102.01,102.01,102.01,,0.06%
2024-11-22,101.95,101.95,101.95,101.95,,-0.07%
2024-11-21,102.02,102.02,102.02,102.02,,0.07%
2024-11-20,101.95,101.95,101.95,101.95,,0.06%
2024-11-19,101.89,101.89,101.89,101.89,,0.13%
2024-11-18,101.76,101.76,101.76,101.76,,0.13%
2024-11-15,101.63,101.63,101.63,101.63,,-0.58%
2024-11-14,102.22,102.22,102.22,102.22,,-0.64%
2024-11-13,102.88,102.88,102.88,102.88,,-0.08%
2024-11-12,102.96,102.96,102.96,102.96,,-0.14%
2024-11-11,103.1,103.1,103.1,103.1,,-0.69%
2024-11-08,103.82,103.82,103.82,103.82,,-1.33%
2024-11-07,105.22,105.22,105.22,105.22,,1.16%
2024-11-06,104.01,104.01,104.01,104.01,,-1.03%
2024-11-05,105.09,105.09,105.09,105.09,,1.14%
2024-11-04,103.91,103.91,103.91,103.91,,1.39%
2024-11-01,102.49,102.49,102.49,102.49,,-1.24%
2024-10-31,103.78,103.78,103.78,103.78,,-0.29%
2024-10-30,104.08,104.08,104.08,104.08,,-0.01%
2024-10-29,104.09,104.09,104.09,104.09,,-0.06%
2024-10-28,104.15,104.15,104.15,104.15,,-0.08%
2024-10-25,104.23,104.23,104.23,104.23,,-0.16%
2024-10-24,104.4,104.4,104.4,104.4,,-0.21%
2024-10-23,104.62,104.62,104.62,104.62,,-0.30%
2024-10-22,104.94,104.94,104.94,104.94,,-0.28%
2024-10-21,105.23,105.23,105.23,105.23,,-0.13%
2024-10-18,105.37,105.37,105.37,105.37,,0.01%
2024-10-17,105.36,105.36,105.36,105.36,,-0.79%
2024-10-16,106.2,106.2,106.2,106.2,,-0.40%
2024-10-15,106.63,106.63,106.63,106.63,,-0.45%
2024-10-14,107.11,107.11,107.11,107.11,,0.63%
2024-10-11,106.44,106.44,106.44,106.44,,0.60%
